,text
90261,-0.3939
90269,0.3939
90271,0.3182
90276,0.533
90278,0.9031
90279,0.9114
90284,0.4404
90286,-0.7096
90288,0.8519
90289,0.3632
90290,-0.4588
90292,0.0
90293,-0.2168
90299,-0.957
90301,0.648
90302,0.4696
90303,0.5213
90307,0.8687
90310,0.0
90315,0.0258
90316,-0.3603
90320,0.93
90321,0.7964
90322,-0.2732
90326,0.6486
90329,-0.0258
90338,0.0
90341,0.9294
90344,0.5158
90346,0.7557
90349,-0.661
90350,0.6428
90361,0.3818
90370,-0.6759
90372,0.5126
90374,0.9022
90380,0.7711
90382,-0.5502
90385,0.0
90388,-0.9174
90390,0.833
90391,0.431
90392,0.9241
90398,0.8455
90400,0.2263
90401,0.802
90402,-0.401
90404,0.9616
90405,0.4784
90406,0.8555
90407,-0.7223
90408,-0.9777
90421,0.4019
90422,0.3818
90430,0.4291
90432,-0.296
90434,0.5477
90435,0.7263
90436,0.5622
90437,-0.0258
90438,-0.5423
90440,0.3939
90450,0.6908
90451,0.0
90452,0.6381
90453,-0.8959
90460,0.9495
90474,0.7184
90476,0.4512
90482,0.4404
90484,-0.7096
90487,-0.4696
90490,-0.9129
90491,-0.5445
90495,0.995
90501,-0.7757
90502,0.5904
90507,-0.2382
90517,0.4276
90519,-0.7724
90520,0.0971
90523,0.9717
90526,-0.9287
90527,0.1635
90534,0.0
90537,0.4696
90538,-0.7871
90539,-0.5574
90548,0.4404
90549,0.9146
90554,0.2023
90555,0.2942
90556,0.2732
90565,-0.885
90567,-0.8664
90568,-0.7013
90570,0.1376
90571,0.6369
90573,0.0
90574,-0.7845
90575,0.9524
90576,0.3432
90577,0.0
90579,-0.5456
90580,-0.3187
90582,0.765
90584,-0.8439
90585,-0.644
90587,0.7675
90598,-0.4005
90604,0.0
90608,-0.3291
90610,-0.8466
90615,-0.6317
90617,-0.994
90623,0.8519
90625,0.7345
90629,-0.2263
90636,0.5719
90639,0.4404
90643,0.8403
90647,0.7579
90649,0.0
90651,0.0
90652,-0.2942
90658,-0.4767
90660,0.7717
90662,0.5052
90664,-0.4973
90665,0.7102
90669,0.0
90671,-0.0926
90673,0.631
90686,0.0
90702,-0.7096
90704,0.8885
90718,0.168
90719,0.7149
90720,0.6444
90721,0.5803
90728,0.6284
90729,0.7184
90732,0.63
90743,0.2732
90744,0.9985
90747,0.34
90748,0.0
90755,0.0
90759,0.0
90760,-0.5991
90764,-0.9147
90782,0.885
90784,-0.3446
90785,0.0
90786,-0.7303
90788,0.1017
90796,-0.8173
90797,0.9162
90800,-0.2617
90805,-0.8402
90808,-0.6801
90809,0.2732
90810,0.296
90812,-0.464
90814,0.6459
90816,-0.2263
90817,0.0
90819,0.9184
90820,0.3382
90824,0.0
90828,0.6705
90829,0.0
90834,-0.0617
90841,0.0258
90843,0.6808
90847,-0.9828
90848,0.4019
90849,0.0
90852,-0.7096
90859,-0.5719
90860,-0.7739
90862,-0.4767
90863,0.0
90864,0.2484
90867,0.8373
90875,0.3094
90876,0.565
90878,-0.3291
90879,0.0
90884,0.9129
90885,0.2212
90886,0.3036
90888,0.7506
90890,0.8555
90892,-0.9163
90895,0.5106
90897,0.8847
90900,0.0
90902,0.4583
90903,-0.4329
90904,0.0
90906,0.0
90909,0.9518
90914,-0.5106
90921,0.9389
90926,0.9397
90929,0.0
90936,0.4817
90937,0.9545
90941,0.34
90943,0.0
90946,0.743
90950,-0.9862
90955,-0.6623
90956,-0.4221
90961,-0.3736
90962,0.6966
90963,0.9652
90964,0.046
90965,0.4404
90971,0.9752
90973,0.7901
90976,0.0
90978,0.801
90979,-0.2023
90980,0.9536
90984,0.0
90985,0.9424
90986,-0.3637
90988,-0.6689
90989,0.0
90991,0.9902
90992,0.8847
90994,0.8074
90996,-0.7096
91009,0.0
91010,0.8295
91012,-0.9372
91018,0.6452
91019,0.1779
91020,0.2576
91022,0.9856
91023,0.9611
91024,0.6115
91025,-0.9766
91026,0.6369
91027,0.6154
91028,0.6074
91029,0.466
91032,-0.7227
91037,0.8621
91038,0.9491
91039,0.9731
91041,-0.8901
91044,0.8236
91047,0.1179
91048,0.4019
91058,0.7535
91062,-0.2006
91068,-0.1007
91069,0.7096
91070,0.5187
91073,-0.8409
91075,0.6642
91077,0.0258
91078,0.7096
91080,0.6705
91083,0.0772
91086,-0.8658
91091,-0.9959
91095,0.6757
91097,0.0
91098,0.9011
91105,0.7757
91106,-0.104
91120,0.9201
91136,0.0
91140,0.9826
91143,0.959
91144,0.8402
91160,0.5983
91164,0.128
91166,-0.7096
91169,-0.7842
91173,0.0
91175,0.3919
91189,0.0
91191,0.887
91193,0.2406
91195,0.6643
91198,0.6124
91200,0.0
91201,0.4215
91202,0.3733
91203,-0.3804
91205,0.5113
91208,0.52
91209,-0.5255
91210,0.3939
91214,0.0
91219,0.967
91221,0.8676
91225,0.3898
91226,0.644
91227,0.9477
91230,0.0
91231,0.68
91234,0.0
91238,0.8935
91240,0.9343
91244,0.9227
91255,0.8979
91256,0.8538
91263,0.0
91265,0.4606
91266,0.8847
91268,-0.1179
91271,0.6287
91273,0.1949
91274,0.4019
91280,0.5927
91284,-0.9685
91286,0.5588
91287,0.9195
91295,-0.336
91297,0.2359
91302,0.9808
91305,0.6842
91311,0.0
91313,0.1001
91316,-0.7031
91319,0.4965
91332,0.7272
91341,-0.9226
91342,0.8299
91344,0.4484
91352,0.0
91357,-0.7878
91359,0.1875
91360,0.7351
91364,-0.0644
91370,0.6358
91376,-0.7096
91387,-0.4767
91388,0.9774
91389,0.0
91398,0.9167
91401,-0.1531
91402,0.9582
91404,-0.7319
91405,0.1695
91415,0.2263
91421,0.9824
91423,0.9432
91430,0.0658
91433,0.9302
91436,0.2144
91437,0.5023
91438,-0.7079
91439,0.9584
91442,-0.8363
91447,0.8687
91449,-0.2003
91450,0.0
91456,0.3421
91463,0.0772
91468,-0.5661
91476,0.2529
91477,0.1027
91478,-0.8486
91479,-0.3506
91480,0.7676
91481,0.974
91482,0.7875
91485,0.0
91486,-0.2168
91489,-0.3818
91491,0.5038
91495,0.3899
91497,0.7041
91499,0.0
91500,0.0
91502,0.4234
91503,0.4047
91504,-0.5187
91506,0.6105
91511,0.9575
91522,0.7269
91525,0.2957
91535,0.6249
91538,0.9968
91539,0.5845
91540,0.5023
91552,0.6767
91553,0.5859
91557,0.7237
91560,0.0
91563,-0.6715
91573,0.9528
91583,0.0
91585,0.0
91587,0.5944
91591,0.3612
91594,0.4404
91595,-0.7096
91599,-0.4515
91601,0.8096
91602,0.9286
91605,0.6848
91608,0.5859
91610,0.5707
91612,0.5574
91613,0.0
91614,0.4939
91620,-0.6908
91625,-0.3612
91630,-0.5574
91632,0.8316
91633,0.9754
91635,0.0
91638,0.4166
91640,0.9256
91648,0.6597
91649,0.3089
91653,0.0772
91654,0.9567
91655,0.621
91656,0.9528
91661,0.5171
91663,0.0
91664,0.9546
91672,0.0
91674,-0.8015
91678,0.4019
91680,0.0
91681,0.8393
91683,-0.0516
91685,0.8173
91692,-0.7068
91696,-0.0333
91701,0.6369
91703,-0.2076
91715,0.34
91718,-0.8225
91721,0.9284
91724,0.6106
91732,0.8537
91736,0.9201
91741,0.9291
91745,0.3174
91747,0.2869
91748,0.7791
91750,0.0
91752,-0.9422
91756,0.8176
91759,-0.5803
91770,-0.1531
91771,-0.6369
91774,0.533
91778,0.8843
91785,0.5351
91794,0.0
91797,0.0
91798,0.0
91804,0.7177
91810,-0.4404
91813,-0.4767
91817,0.4878
91820,0.9026
91825,0.0
91826,-0.2382
91830,0.0
91841,0.714
91843,0.5106
91844,-0.875
91847,-0.516
91848,0.4871
91849,0.5106
91854,0.4753
91855,0.0
91857,-0.1779
91862,-0.4019
91866,0.9939
91870,0.5258
91871,0.6779
91872,0.0
91876,0.8039
91884,0.6222
91888,0.8221
91894,0.1779
91896,-0.7454
91897,-0.3817
91898,0.8968
91903,0.0772
91917,0.8864
91918,0.0
91919,0.1511
91923,0.296
91925,0.0
91928,0.9559
91929,0.0
91930,0.7964
91936,0.9597
91937,0.0
91942,-0.6355
91944,0.6415
91947,-0.8947
91949,-0.1027
91950,-0.5162
91952,0.25
91954,0.636
91956,-0.4767
91957,-0.504
91961,-0.4059
91963,0.9998
91965,0.296
91968,0.9987
91971,0.0
91974,0.4939
91975,0.8889
91976,0.0
91980,-0.2732
91982,0.3736
91983,0.7904
91988,-0.296
91989,-0.4019
91991,-0.1406
91992,0.6917
91995,0.6486
91996,0.2692
91997,-0.3382
91998,0.2023
92000,0.4939
92002,-0.2255
92003,0.9615
92008,-0.5023
92010,0.316
92017,0.1057
92018,0.0887
92022,0.9711
92028,-0.9863
92034,-0.25
92040,0.5023
92043,0.0
92048,0.4576
92056,0.5434
92067,0.9647
92071,0.237
92075,0.949
92076,0.296
92077,0.6597
92078,-0.8943
92080,0.0
92086,-0.9493
92087,-0.7096
92089,0.34
92094,-0.5346
92095,0.7869
92096,0.3612
92100,-0.4044
92103,0.8264
92106,0.1506
92110,-0.0
92118,0.7184
92119,0.3716
92122,0.7319
92129,0.0
92132,-0.1027
92134,0.7134
92137,0.9899
92142,0.8131
92143,0.8497
92144,-0.9893
92147,-0.9775
92148,-0.5719
92149,0.1419
92151,0.9382
92155,-0.6909
92160,-0.6296
92163,0.2263
92166,-0.6467
92169,0.9433
92170,0.7193
92171,0.4939
92172,0.6853
92174,0.9781
92176,-0.4033
92178,0.0
92182,0.7059
92186,0.8848
92190,0.6662
92193,0.6166
92195,0.4206
92198,-0.1075
92200,-0.9281
92202,0.793
92205,0.3182
92206,0.8641
92207,0.5553
92212,0.8001
92213,-0.128
92214,-0.586
92221,0.7088
92225,0.2023
92240,0.9567
92243,0.4939
92247,-0.6767
92248,-0.2168
92254,0.9014
92259,-0.7096
92260,0.2023
92264,-0.9587
92265,-0.8301
92266,-0.7478
92268,0.0
92269,-0.8608
92272,0.8589
92273,-0.6542
92274,0.8612
92283,-0.7302
92285,0.4215
92286,0.0
92287,-0.5583
92291,0.0
92292,0.0
92293,0.2879
92300,-0.631
92302,0.3182
92303,-0.5803
92305,-0.3742
92306,0.0387
92308,0.978
92313,-0.8344
92318,0.2023
92320,0.6486
92322,-0.6793
92325,0.0
92335,-0.8781
92336,0.0
92339,0.504
92342,0.5106
92345,0.7882
92346,0.0
92349,-0.1531
92351,0.8963
92360,0.0
92361,-0.7719
92362,0.3182
92363,-0.4404
92365,0.9981
92374,0.9659
92376,0.3182
92379,-0.8313
92382,0.4019
92383,-0.5106
92385,0.7311
92387,0.186
92390,0.0772
92392,0.5994
92395,-0.7096
92399,0.5742
92401,-0.4019
92404,0.0
92405,-0.1154
92406,0.273
92411,0.8044
92413,0.3818
92415,0.6746
92422,0.6003
92423,0.4404
92424,0.4926
92426,0.615
92427,0.6812
92430,0.8126
92432,-0.5106
92434,0.1531
92436,0.9982
92437,0.9042
92439,0.7757
92441,0.6059
92442,0.7184
92443,-0.9343
92444,0.5573
92448,-0.9792
92452,0.6939
92453,0.0
92454,0.8481
92457,-0.5267
92459,-0.5588
92465,0.9904
92467,0.9868
92469,0.9852
92471,0.7227
92472,-0.5841
92482,0.4939
92486,0.5499
92492,0.3265
92493,-0.6692
92494,-0.2168
92500,0.9772
92503,0.0
92509,0.9877
92514,-0.4871
92517,0.9755
92518,0.0
92520,0.9011
92523,-0.7462
92524,-0.8695
92529,0.9104
92534,0.5994
92538,0.0979
92541,0.25
92545,-0.6461
92546,-0.1406
92548,-0.9598
92551,0.9345
92555,0.1027
92557,-0.5163
92558,0.6688
92560,0.8382
92562,-0.0258
92564,-0.4836
92568,0.6662
92572,0.5719
92577,-0.7096
92581,0.8834
92583,0.6072
92585,0.3736
92589,0.6705
92592,-0.1531
92596,0.3818
92597,0.8271
92601,0.0
92604,-0.0
92605,0.0
92606,-0.1406
92617,0.0
92629,-0.5106
92635,0.0
92636,-0.3491
92640,0.1779
92642,0.5228
92645,0.7149
92648,0.0
92652,0.4404
92654,-0.7227
92655,-0.5688
92658,0.9662
92664,0.0258
92667,-0.25
92668,0.6405
92669,-0.4019
92670,0.3094
92673,-0.5859
92681,-0.3736
92682,0.8807
92683,-0.2263
92684,0.6654
92685,-0.5403
92690,0.7783
92693,0.3034
92694,0.7003
92697,0.5719
92699,0.7351
92702,0.0
92705,0.765
92707,0.9192
92708,0.714
92712,-0.2406
92718,0.1965
92720,0.9496
92721,0.542
92722,0.7819
92723,0.9312
92725,0.7168
92728,0.5106
92729,0.0
92730,0.0
92731,0.5707
92733,0.5972
92736,0.9525
92737,0.4809
92739,-0.9351
92751,0.7717
92752,-0.1926
92753,-0.7236
92758,-0.8765
92759,0.8367
92760,0.0
92762,0.5514
92763,-0.5803
92770,0.2263
92775,0.6542
92776,-0.34
92779,0.9546
92782,0.0
92784,-0.3612
92786,0.9267
92790,-0.3632
92795,0.8035
92796,-0.3326
92798,0.1027
92803,0.3182
92804,0.4939
92805,0.5857
92808,-0.3612
92811,-0.6715
92814,0.6369
92815,-0.0516
92821,0.6114
92825,0.9222
92836,-0.4199
92838,0.4926
92846,0.9652
92851,0.7086
92852,0.128
92856,0.5267
92860,0.846
92862,-0.8449
92863,-0.296
92867,0.2812
92868,-0.7096
92874,0.9842
92879,0.7269
92887,0.4423
92889,-0.3656
92893,0.0
92894,0.2263
92900,0.3182
92901,0.8873
92902,0.631
92904,0.0
92906,0.9319
92909,-0.8156
92911,0.7963
92912,-0.9516
92914,0.4404
92919,0.0
92921,0.3626
92924,0.9861
92925,0.9628
92926,0.0
92928,0.7722
92930,0.9926
92931,0.3612
92937,-0.4289
92943,0.4519
92947,0.8141
92948,0.0
92949,-0.9676
92952,0.5399
92953,0.0
92954,0.0
92956,-0.0867
92957,-0.7324
92968,0.0
92972,0.8431
92975,-0.168
92979,0.9842
92983,0.0258
92984,0.3565
92985,0.2982
92991,0.9272
92993,0.5171
92997,-0.2103
93003,0.843
93005,0.0
93006,0.0
93007,0.4515
93008,0.8313
93009,0.9312
93011,0.7727
93022,-0.8151
93026,0.6438
93027,0.8236
93029,0.7351
93031,-0.4453
93042,-0.9001
93043,0.8369
93050,0.0
93051,-0.6187
93056,0.9935
93060,0.7748
93062,0.8045
93068,0.368
93072,-0.296
93074,0.5574
93075,0.7269
93078,0.9283
93079,0.0
93083,0.2427
93087,0.7532
93091,0.9846
93093,0.8608
93094,0.5023
93098,0.8211
93105,0.3612
93106,-0.6553
93112,0.4137
93116,0.2263
93123,-0.3425
93125,0.8713
93127,0.8126
93134,0.2584
93138,-0.7096
93141,0.5803
93142,0.9129
93143,-0.7898
93144,0.6652
93148,-0.8439
93150,0.0
93157,0.0
93166,0.5423
93173,-0.5204
93183,0.0
93184,-0.9969
93195,0.6486
93214,0.7184
93218,0.6801
93219,0.0
93224,0.89
93228,-0.2579
93229,0.0
93234,0.4404
93237,0.0
93242,0.6312
93245,0.3182
93246,0.9452
93248,-0.4973
93254,-0.2411
93257,-0.6808
93260,0.2936
93262,0.0
93264,-0.3818
93265,0.68
93273,0.8458
93274,0.34
93275,-0.4118
93276,0.6532
93278,0.953
93280,-0.5994
93282,0.0772
93285,0.8616
93286,0.7547
93287,-0.5376
93292,0.2942
93293,0.2023
93296,0.8935
93299,0.0
93300,0.6421
93309,0.5502
93314,0.8847
93315,-0.3818
93317,0.0
93320,0.4215
93321,0.8555
93322,0.8519
93323,-0.5514
93327,0.0
93329,0.0
93330,-0.9101
93331,-0.2732
93333,0.1234
93337,0.0
93338,0.8588
93340,-0.3239
93343,0.7072
93344,-0.4657
93349,-0.4984
93351,-0.7871
93354,0.5023
93355,-0.6625
93356,0.9765
93359,0.4503
93360,-0.9153
93361,0.0
93363,0.9858
93369,-0.4039
93372,0.3716
93376,0.1154
93381,-0.296
93385,0.9686
93387,0.594
93389,-0.8979
93392,0.8271
93393,-0.1306
93395,0.0
93398,0.765
93412,0.0
93418,0.2003
93421,0.8057
93425,0.0
93428,-0.5081
93430,0.7717
93432,-0.3744
93435,0.2023
93436,0.0
93442,0.8156
93443,0.0
93446,0.743
93447,0.7111
93448,-0.0129
93460,0.145
93464,0.6705
93469,-0.7775
93471,0.6406
93475,-0.9861
93478,0.7296
93479,0.296
93487,0.6423
93489,0.9353
93490,0.0
93495,0.4588
93497,0.7443
93499,0.0
93500,-0.5267
93501,0.0
93502,0.5719
93503,0.9867
93507,-0.7096
93510,0.2732
93511,0.8176
93512,0.1154
93513,0.0
93521,-0.7514
93525,0.5106
93530,-0.5574
93538,0.9358
93539,0.9283
93540,0.7096
93541,0.6507
93542,0.9444
93543,-0.508
93549,0.4023
93550,-0.34
93553,0.0
93555,0.0
93556,0.4019
93557,-0.2263
93560,0.9507
93563,0.0
93567,0.8046
93573,0.9634
93574,0.9817
93577,0.6124
93579,0.0
93581,0.6369
93590,-0.296
93591,0.0
93596,-0.8608
93600,0.2808
93604,-0.2023
93609,-0.6416
93611,0.8011
93612,0.6609
93626,0.9973
93628,0.9421
93635,0.8966
93639,-0.296
93641,0.8767
93652,0.0
93656,-0.5499
93657,-0.4215
93666,0.0
93668,-0.7096
93670,0.7783
93671,-0.4404
93672,0.0
93673,0.0
93678,0.4588
93687,0.9451
93691,0.5191
93692,0.1297
93693,-0.5883
93695,-0.9843
93705,0.0
93707,0.9544
93711,-0.8139
93715,-0.6222
93717,0.0
93719,0.5514
93722,-0.3595
93732,0.6868
93735,0.0
93739,-0.8334
93741,0.0516
93744,-0.3566
93745,-0.9836
93747,-0.5731
93751,-0.3832
93752,0.0
93755,0.784
93760,0.0
93761,0.6249
93769,0.0
93772,-0.25
93780,0.6124
93784,0.4635
93788,0.4404
93795,0.0
93798,0.0
93807,-0.9505
93810,0.1027
93812,0.7901
93819,-0.3581
93821,0.0
93826,-0.4753
93833,0.6369
93834,-0.9305
93842,0.7422
93845,0.0
93846,0.533
93847,-0.5163
93848,0.7876
93849,0.0
93851,0.8787
93853,0.1779
93858,0.4215
93859,0.4939
93860,0.8651
93865,0.4215
93867,-0.8981
93870,0.5324
93872,0.6262
93873,0.7858
93875,0.9475
93876,0.636
93877,-0.1909
93878,0.9417
93885,-0.5859
93886,0.9019
93888,0.855
93890,-0.7096
93893,0.7322
93895,0.8049
93896,-0.6705
93899,0.91
93902,-0.3406
93904,0.9263
93909,-0.2042
93910,0.0
93911,-0.3272
93912,0.705
93913,-0.0828
93919,0.81
93921,0.1613
93924,0.4423
93930,0.8765
93931,0.7144
93933,-0.1027
93934,-0.296
93935,0.0
93939,0.0
93943,0.7671
93945,0.4404
93946,0.946
93947,-0.8153
93956,0.8738
93957,0.8866
93961,-0.1531
93962,-0.0831
93963,0.9866
93965,0.4389
93966,0.57
93968,0.0
93969,0.7044
93973,0.995
93975,0.2359
93976,-0.7543
93978,-0.9216
93983,-0.7149
93986,0.4606
93987,0.9195
93988,-0.9878
93989,0.9931
93992,0.0
93993,0.4404
93994,-0.782
93996,-0.4724
93997,-0.5679
94003,-0.6369
94004,0.7328
94005,0.0
94006,0.0
94007,0.7319
94009,-0.2824
94010,0.0
94011,0.7964
94013,-0.1948
94015,-0.1179
94016,0.0772
94018,0.4515
94020,0.7351
94021,0.4329
94022,0.8591
94024,0.4393
94026,-0.2411
94027,-0.3182
94029,0.9755
94031,0.4767
94032,0.2724
94034,0.3612
94035,-0.4215
94036,0.5256
94037,-0.296
94041,-0.4588
94043,0.6486
94046,-0.759
94047,-0.4404
94051,0.8955
94052,0.1818
94055,0.1431
94056,0.8442
94057,-0.5255
94059,-0.5362
94066,0.802
94070,0.9653
94073,-0.6239
94079,0.0
94080,0.3533
94083,-0.6961
94084,0.5994
94086,0.0
94093,0.8725
94096,0.8885
94106,0.531
94112,0.7436
94115,-0.6055
94116,0.4088
94125,0.8621
94126,0.7866
94128,-0.7003
94129,0.3612
94131,0.6369
94132,0.4588
94133,0.9826
94138,0.934
94139,0.6705
94140,0.4009
94141,0.7761
94148,-0.2875
94149,-0.7096
94150,0.6369
94152,0.6182
94162,-0.4453
94164,-0.9549
94168,-0.8299
94172,0.8933
94182,0.289
94184,0.9287
94185,0.3094
94190,0.0
94192,0.8727
94195,0.7717
94197,-0.5106
94203,0.9217
94205,0.5362
94207,0.1779
94209,0.0
94217,0.834
94221,0.4973
94223,0.0
94225,0.9388
94229,-0.1341
94231,0.5106
94232,0.0
94235,0.0
94238,-0.3365
94241,0.25
94243,0.9253
94244,0.8366
94247,0.9824
94248,0.4386
94250,0.4781
94255,0.6641
94256,-0.936
94258,-0.7798
94260,-0.5641
94261,-0.8875
94264,-0.8074
94269,0.1901
94270,-0.4965
94274,-0.847
94275,-0.4404
94276,0.9951
94277,-0.3612
94278,0.926
94279,-0.9422
94281,0.7783
94282,0.0
94288,0.3935
94289,0.7622
94293,0.6124
94296,0.9054
94298,0.9224
94300,0.6739
94302,0.7391
94307,0.0
94308,0.2263
94309,0.5346
94315,0.4033
94318,-0.9356
94324,-0.7256
94325,0.6098
94328,0.9468
94329,0.0
94330,-0.872
94333,0.0
94337,0.0
94338,-0.5277
94339,0.6808
94340,-0.3945
94342,0.2846
94345,-0.7096
94347,0.0
94351,0.8689
94352,0.9772
94353,0.7647
94356,0.659
94358,0.6369
94359,0.0
94361,0.5994
94362,-0.0772
94363,0.7331
94364,0.34
94375,0.8367
94381,0.7184
94382,-0.9134
94383,-0.3818
94384,0.4019
94386,0.91
94387,0.0
94388,0.9077
94389,0.8426
94406,0.8001
94408,-0.7184
94410,-0.4215
94414,0.9604
94415,0.6122
94416,0.5415
94421,0.0772
94422,-0.4404
94424,0.8907
94425,0.9604
94426,0.9563
94427,-0.34
94429,0.7545
94433,-0.315
94434,-0.1531
94435,0.8665
94436,-0.5423
94437,0.9782
94438,-0.9565
94439,0.2382
94440,0.25
94443,0.0
94444,-0.3313
94445,0.0
94446,0.0
94448,0.8996
94449,0.9201
94450,0.25
94451,0.7156
94452,0.6767
94454,0.3685
94455,0.3182
94458,-0.7506
94462,0.999
94466,0.7576
94467,0.3818
94468,0.6249
94469,0.9411
94475,0.0
94477,0.4524
94478,0.0
94479,0.0
94486,-0.4391
94488,-0.9226
94494,0.0
94495,0.0
94500,0.865
94504,0.0
94506,0.9806
94507,0.8875
94508,0.0
94514,0.9827
94520,0.4404
94522,-0.2732
94524,-0.2023
94526,-0.6908
94527,0.9011
94531,-0.9219
94535,0.6303
94541,-0.4588
94542,0.0
94543,0.0
94544,0.995
94548,0.0
94549,0.9213
94550,0.3506
94551,0.8979
94554,0.0
94557,0.9131
94558,0.8458
94569,0.7243
94575,0.4767
94597,0.9737
94598,0.4019
94601,0.6436
94602,0.3094
94603,0.9888
94604,0.7826
94606,0.4939
94609,0.8466
94611,-0.7096
94615,0.9437
94617,0.8294
94619,0.0
94620,0.0422
94621,-0.755
94626,0.0
94627,-0.0441
94637,0.0
94638,0.0
94643,-0.3009
94650,-0.886
94652,-0.3919
94653,0.4939
94658,-0.3747
94659,-0.4149
94662,-0.9751
94663,-0.7438
94664,0.8997
94665,0.4588
94669,0.4404
94670,0.3182
94671,0.7096
94673,0.2023
94674,-0.6531
94677,0.7844
94679,0.0
94680,0.0
94681,0.4404
94685,0.5719
94686,-0.9245
94694,0.3691
94695,0.0
94701,-0.296
94702,0.835
94706,0.7809
94707,-0.34
94708,0.4588
94709,-0.481
94711,0.2244
94712,0.5267
94713,-0.6311
94715,0.9719
94719,0.3612
94721,0.4738
94722,-0.9794
94725,0.8885
94727,0.0
94731,0.5537
94737,0.8463
94739,0.4939
94741,0.4857
94742,0.6817
94744,0.3903
94746,-0.6249
94747,0.9022
94748,0.8271
94749,-0.4215
94754,0.0
94755,0.0
94756,0.8588
94758,0.9021
94760,-0.5423
94761,0.4926
94764,0.0
94767,0.9619
94772,0.4404
94773,0.4389
94774,0.9189
94775,0.0
94776,0.0
94780,0.897
94782,-0.0772
94784,-0.7825
94786,0.743
94788,0.5106
94789,0.3612
94793,0.504
94807,0.8229
94808,0.4019
94814,0.967
94815,0.8883
94817,0.707
94819,0.9032
94820,0.6808
94821,-0.4215
94822,0.9186
94823,-0.9786
94828,0.0
94836,0.2363
94838,0.0
94839,0.3025
94845,0.1926
94846,0.2584
94857,0.5562
94860,0.9709
94861,0.9699
94863,0.9918
94870,0.7297
94871,-0.5514
94876,0.6102
94878,0.3182
94882,0.9943
94885,-0.0685
94887,0.7791
94890,-0.922
94892,-0.9554
94900,-0.5849
94901,0.9237
94906,-0.2843
94907,0.5752
94914,-0.4078
94919,0.9502
94921,0.0772
94922,0.1779
94925,-0.7672
94929,0.0
94933,0.0772
94935,-0.3477
94940,0.9911
94941,0.3348
94947,-0.6542
94949,-0.7308
94950,-0.7345
94952,0.3612
94955,-0.1027
94961,0.743
94962,0.7767
94963,0.0
94965,-0.3028
94966,0.9173
94968,-0.7133
94971,0.8123
94974,-0.8827
94977,-0.7096
94978,0.8873
94980,-0.4784
94989,0.7814
94990,0.4404
94992,0.765
94995,0.9636
95001,0.9044
95005,0.9215
95013,0.8594
95014,-0.5499
95026,0.6756
95027,-0.5423
95029,0.0
95030,0.0
95032,0.1786
95039,0.8936
95043,0.0745
95044,0.5803
95045,0.2211
95048,0.0092
95049,0.9461
95051,0.0
95055,-0.7383
95059,0.0
95062,0.943
95063,0.5106
95067,0.595
95070,0.2748
95071,0.8002
95072,-0.5041
95074,0.6197
95075,0.4515
95076,0.9336
95077,0.0
95078,0.0
95090,0.6553
95091,-0.1154
95093,-0.3291
95097,0.6722
95098,0.8225
95102,0.5597
95104,-0.5423
95106,0.5204
95110,-0.4404
95111,0.6985
95112,0.9582
95114,0.4767
95120,0.9743
95126,-0.296
95127,0.8343
95128,0.1147
95129,0.765
95130,-0.4371
95133,0.6875
95134,0.0
95135,-0.0258
95136,0.25
95137,-0.2134
95138,-0.4987
95143,0.7595
95144,0.8294
95146,0.7847
95149,-0.1154
95151,-0.9022
95154,-0.6908
95155,0.0
95156,0.5719
95157,0.3612
95161,-0.3939
95165,0.2754
95168,0.2263
95169,0.8293
95172,0.1295
95173,0.6767
95179,0.802
95180,0.9873
95184,0.9287
95185,0.2732
95187,0.6597
95188,-0.0777
95191,-0.1926
95192,-0.6322
95197,-0.6168
95199,0.7096
95200,0.4137
95202,0.6658
95203,0.9795
95204,0.0
95207,0.2023
95212,-0.2263
95213,0.6553
95214,-0.015
95215,0.6597
95216,0.9648
95217,0.2023
95218,-0.6007
95222,0.1531
95225,-0.9863
95230,-0.6072
95231,0.4767
95233,0.5631
95234,0.3489
95235,0.1901
95236,-0.0472
95243,0.3818
95244,-0.0545
95245,0.9134
95247,0.0
95248,0.8613
95249,0.168
95252,0.8234
95260,-0.6486
95261,0.0
95264,0.9026
95282,0.9607
95284,0.6806
95285,0.8126
95289,0.3612
95290,0.3818
95293,0.5927
95297,0.743
95300,0.0
95302,-0.2263
95305,0.4019
95307,-0.8019
95309,0.7269
95310,0.7717
95311,0.7085
95316,0.504
95319,-0.8677
95320,0.6416
95328,0.3597
95331,-0.5719
95333,-0.0571
95334,0.144
95335,0.5277
95336,0.0
95341,0.0
95344,-0.5362
95348,0.2732
95350,0.7579
95351,0.7184
95354,0.2249
95360,0.0
95362,0.9451
95368,0.4696
95370,-0.8176
95371,-0.7096
95374,-0.8402
95377,0.8086
95380,-0.4686
95385,0.7712
95393,0.5023
95395,0.7135
95397,0.0
95400,0.9164
95402,0.0
95404,0.7579
95407,0.9922
95411,0.9237
95414,-0.6979
95416,0.5513
95417,-0.5454
95418,0.0762
95419,-0.477
95421,0.5565
95424,0.5027
95426,0.6369
95429,-0.6766
95431,-0.1754
95433,0.5868
95434,0.939
95438,0.5255
95439,0.0
95440,0.7747
95442,0.0
95448,0.832
95449,0.0
95453,0.1531
95457,0.9942
95460,0.9957
95464,0.6711
95465,0.5362
95466,0.0204
95469,0.9008
95470,-0.25
95477,-0.1099
